"fecha","Temperatura","Radiacion Solar","Velocidad del viento","Humedad relativa","Direccion del viento"
"2024-09-01",18.285739302009073,274.45368455318857,3544.707790663045,68.82654778296717,228.631983841109
"2024-09-02",17.58434047750946,333.7669657807374,4.492756477202789,65.74843726790205,214.93917137980338
"2024-09-03",16.43118508413529,334.2628213589844,4.898065649710867,65.40367352679188,206.1708892854005
"2024-09-04",16.504512969586273,383.8416172538652,4.374489360887894,64.32137022433243,190.17791788894232
"2024-09-05",18.28226927830827,437.04768902445744,4.724317475803315,56.631836478613245,185.35344296613746
"2024-09-06",15.25853625197509,358.0873294246924,4.43615104226015,58.219206614028046,179.29414850764493
"2024-09-07",12.968941484228607,146.2180078850053,3.1970684473773257,55.511588844890824,161.00057107450476
"2024-09-08",14.686136770849108,353.44559086569785,4.946378520117274,60.02585486597692,210.57305740866022
"2024-09-09",14.158662092601626,307.79375742660636,4.954643437475473,60.98304582760596,214.90043556921134
"2024-09-10",13.662481286574966,317.16569887487447,5.031193266358185,58.28063456811941,183.4639252655266
"2024-09-11",13.360373974110612,29.953656504722183,7.571362744203072,62.40033238329138,194.50923647199357
"2024-09-12",14.817112745253462,306.76165693177137,4.74913801533029,59.0808778710551,198.28323911582206
"2024-09-13",16.5971926141655,318.580633439042,7.81637967909474,53.031421783850696,155.1884595481844
"2024-09-14",17.75808715121541,335.38776214534045,17.100576465082852,48.77452648140624,105.29517387607383
"2024-09-15",17.407900603973967,315.39475992019095,44.287120358723136,43.655729621394215,95.39173707948477
"2024-09-16",17.693848157275667,273.6177318593951,7.8504723944221935,39.28116317529526,108.05728268311131
"2024-09-17",15.947212467310298,236.31136314320042,7.578697791962174,54.41847803486027,145.48272256319842
"2024-09-18",17.194747516344663,298.01155825732303,10.539815161012237,47.15682553175194,120.20235886110278
"2024-09-19",16.173523264041364,155.51496658083445,7.284738504974016,52.26056844192259,134.0973812560882
"2024-09-20",15.916716676961025,211.83089622511673,4.112350758094693,55.59585322429914,170.61084169455347
"2024-09-21",14.766827581497454,304.56536579349296,3.687031249279186,60.98859126629702,197.5281719401846
"2024-09-22",14.47300873723631,286.04277139520036,3.6739649501336564,63.53460173728122,176.1487034975735
"2024-09-23",14.078589587729775,276.57118705032013,4.898781557871638,61.76075328626873,224.093866664445
"2024-09-24",13.319622572314547,296.4583664010738,4.881212061203414,58.5047001803177,189.4564650948235
"2024-09-25",14.686838439773345,214.05232752489232,4.792610739104755,64.14589911412544,203.9917424548382
"2024-09-26",14.627533169579122,200.48089447716248,5.23274185651739,66.0474982316868,225.70367264868264
"2024-09-27",14.363483459072487,286.54764518656117,7.367360129353698,58.78030345396596,235.3527080279146
"2024-09-28",14.175710894141636,290.35827619093413,7.030706203713558,43.95083134704863,146.21230095123576
"2024-09-29",16.352392191257117,286.87029648150076,14.001431765371583,48.57216306798502,91.7499247254722
"2024-09-30",16.586119660684673,288.1832202633328,8.072580109276336,46.51446979910501,91.65858674608187
