"fecha","Temperatura","Radiacion Solar","Velocidad del viento","Humedad relativa","Direccion del viento"
"2024-05-01",14.781163700834737,580.6806206574636,14.197943328861687,65.74901471666998,239.98556731368643
"2024-05-02",13.794893678765657,607.9557362264788,8.472610909726995,54.576242701884254,224.80474946061534
"2024-05-03",16.195034254553732,644.4256360416689,9.456623974346561,58.32184439792558,189.05184483042402
"2024-05-04",16.539397261125057,650.464260633856,5.490604044273662,60.867116296026246,207.7579266592769
"2024-05-05",16.69723201205998,609.8093861179041,6.587418024424317,76.49747105729477,217.8573338689485
"2024-05-06",17.385769769510173,598.8991858218526,7.832664449496995,72.6069522309569,-5413.259190505937
"2024-05-07",18.046208311357613,489.8078980166219,5.105195437112277,66.87126338009267,7125.247286383927
"2024-05-08",18.40614686061678,509.42140211019887,15.76378357342579,60.41116799755567,-9882.812017303626
"2024-05-09",19.382356972815792,466.3580892860416,17.09697582148261,45.875191625751214,4330.183645886187
"2024-05-10",19.38329135369785,403.55232419156727,16.72058895704543,48.07302496158643,90.07866604054614
"2024-05-11",20.29048936109379,498.1825517225189,7.700783860655125,47.50199533515861,115.96553143804455
"2024-05-12",17.222739525937797,485.58164655929596,5.038166841657502,70.11789211275901,196.51127004090998
"2024-05-13",16.84723382121558,375.8173669815216,6.036124371343682,78.78832585632686,190.90733415072637
"2024-05-14",16.274257289543208,510.59997137612316,11.408393684850436,64.91856254590199,242.86734771513014
"2024-05-15",15.223855117682842,511.07295853846193,11.613239934884088,58.04475959570159,242.46390413514564
"2024-05-16",15.456164190507318,512.3577230196421,7.550159087421662,62.7401244124777,232.6779910561955
"2024-05-17",16.561380503234158,461.81332952816985,7.604276200057604,68.19311188692936,245.14882764282325
"2024-05-18",16.00793878829499,526.9148214763844,6.9979766732780275,67.95394068472052,215.62141164402792
"2024-05-19",15.696646220357383,548.9073537491972,9.268258853057999,66.85652348711447,225.8098368021789
"2024-05-20",16.16443783397206,601.363276249299,11.19038182163972,64.33558449024419,2933.901393658578
"2024-05-21",15.799664574269825,531.6539509998463,8.265229690684533,68.45216410991908,1809.8921393995968
"2024-05-22",17.110599679896502,485.1061807347082,6.151034064102529,61.819698226518526,-4565.161197742121
"2024-05-23",18.678513575893756,494.33745084892456,5.191459146020712,52.805009281551115,-11247.870014011967
"2024-05-24",20.294613317582826,495.8757521769688,6.849739868269586,53.706502476597166,10131.235064492528
"2024-05-25",18.878867623401664,507.0610312468909,4.756920892693627,67.09366470132761,192.05362576412782
"2024-05-26",19.55541863689384,480.0512997773875,4.525528266588008,66.18804857169029,204.65042085016654
"2024-05-27",18.306118592235293,498.1049156224676,4.991503021344216,69.71170944515242,-6541.4613482273035
"2024-05-28",20.982518734025106,494.4773062620645,9.19855201932967,60.577955378165264,5661.332199659755
"2024-05-29",22.665795859125957,501.52776853872996,10.815292827311799,51.24750909741565,13887.19579345218
"2024-05-30",22.16736760559082,498.4172386364852,5.521881746962506,53.13674666820708,2377.7817262018793
"2024-05-31",22.6596336114079,489.14073530920786,9.310013668948763,52.56019914837911,5661.591121550581
