"fecha","Temperatura","Radiacion Solar","Velocidad del viento","Humedad relativa","Direccion del viento"
"2024-01-01",13.001641221690527,163.26161170363838,2.092112272747941,80.05612994077737,165.49681629990584
"2024-01-02",11.973356179806707,161.55403314505145,2.957240027650464,80.77722303092061,134.01488429347106
"2024-01-03",12.345120544763633,171.14377674948798,1.734029572898727,77.39232413323371,148.78646982548076
"2024-01-04",13.421613876871021,132.69373310662584,4.553915105679768,88.06089959375942,150.5129719553854
"2024-01-05",11.06671782141553,171.54687124335248,7.841370871914622,72.72506394252143,271.23161082710857
"2024-01-06",8.516181020284153,168.39291682988429,3.1738655462254095,73.84001302059322,231.0018768431355
"2024-01-07",7.669371132316167,173.73691810582505,3.3948898812572685,72.70915606558692,-240.03087472570226
"2024-01-08",8.851066603588128,165.04503443699437,2.2350905995900505,65.9863051666225,191.92531494408803
"2024-01-09",10.138004319287408,27.293408613396547,4.051987397300629,85.45414247026717,146.5092476416182
"2024-01-10",9.797758364610623,148.08565231631667,2.420695808969641,89.97258964778761,3957.2125296356726
"2024-01-11",9.771098172763818,144.621131460143,2.372286204411067,86.43424291753531,201.0576491560808
"2024-01-12",11.884334940471367,177.96444146708956,11.301195280631688,78.73570833353824,131.75919454772765
"2024-01-13",13.131113703444969,165.20226405330519,9.820802401678721,72.43933743939972,130.52830754566264
"2024-01-14",14.30561421455974,180.0464201818257,4.287156484228294,66.23368522194968,382.041814536971
"2024-01-15",13.84553724171561,129.7172300635324,2.9373913205015487,85.91431210785173,169.33007398690984
"2024-01-16",13.66201060652203,45.16638906245995,6.7678114246572685,75.98356510962712,-356.6767729126049
"2024-01-17",15.23534496394342,138.9924899503986,12.025319624099907,84.17639693679548,215.67453769685747
"2024-01-18",14.949503303220084,157.40716428440209,9.034786282516546,90.63959965484821,200.51587538274
"2024-01-19",13.795652827248254,90.29956824669122,17.486480030507966,81.97728155197727,215.42945695376244
"2024-01-20",10.942558255459545,204.8841589079289,3.893398674364522,68.06937229911055,204.55119745517135
"2024-01-21",11.464329320723872,196.78514218687107,7.524841450182512,73.9940300799914,101.72564538282825
"2024-01-22",11.726428252827398,206.2168624816774,5.226149748707554,70.08799528605083,-305.05980412753473
"2024-01-23",12.866571922679054,206.83406217291864,5.362070222879294,67.50403636229723,1962.7832323581856
"2024-01-24",15.320844103642433,209.87903660750268,12.229638503300608,45.163213082995846,-5549.625085642341
"2024-01-25",16.990660523167804,204.71154939143375,7.950565112424685,46.1606794815807,-21254.81235871068
"2024-01-26",14.972005128148979,212.89681741019078,2.507929820156519,59.789199912041546,-453.95893154125815
"2024-01-27",15.784776496190116,214.56787153512403,7.625496069517453,58.332583618056816,122.31614356529883
"2024-01-28",13.756797588432354,195.84870656054892,6.105371770563318,71.0560063310123,120.82535242106313
"2024-01-29",14.04890811008284,205.7514277153772,10.716633255804345,73.01644440401724,-2165.3209439453067
"2024-01-30",13.903851278028394,217.63760046468812,11.339256179234214,71.39638482811917,116.35041068485397
"2024-01-31",13.678955030456711,180.34878685465912,13.2589613219099,69.59792946180222,-14293.895953330568
