"fecha","Temperatura","Radiacion Solar","Velocidad del viento","Humedad relativa","Direccion del viento"
"2024-06-01",21.180894080688766,509.8986151921658,18.631006064251864,57.35080936344763,92.89337718513295
"2024-06-02",20.93580720883376,495.85137135992073,15.514558546407137,54.399154108627414,96.98666174499326
"2024-06-03",21.22004659058618,507.67022297167205,13.50345404366351,51.40659896648718,98.83647943863743
"2024-06-04",19.322932576213304,532.4029460528765,5.673918344705023,68.04442198622007,183.5438389821088
"2024-06-05",20.75918441809727,514.2118265383197,5.868892175138835,58.87081853294598,163.06253553943242
"2024-06-06",24.009959797612638,471.05297838248134,8.116772259639825,49.594209400231314,-375.82843534374774
"2024-06-07",18.03290072360137,194.11621067820968,5504.470886496436,81.0369430394412,1287.8888142120945
"2024-06-08",18.505733116327086,406.72733957237364,6.645007265300504,74.3644668752776,12544.128457476672
"2024-06-09",18.175054609587455,324.34659766300143,8.702913119178854,76.49798526574092,-654.7100985388898
"2024-06-10",18.441826671030718,384.16627597741393,6.44510073075406,75.81462923004835,252.40423785006362
"2024-06-11",18.793028341531855,504.2203010961773,7.854006779081882,72.3365234013773,240.77920685513237
"2024-06-12",19.003376851096384,515.7842101116713,8.807036940592438,75.22513875258329,-11215.184313215937
"2024-06-13",20.26994163767929,521.412558152139,5.450623879907762,69.76708283008374,3403.4128287711665
"2024-06-14",21.129510278803142,487.8816762784761,5.816510096610149,67.11826986402421,-941.2735940887687
"2024-06-15",17.574136327502103,520.5783627813231,6.9597958796422414,66.93465557495126,-2912.6769747063195
"2024-06-16",16.33284952829898,534.1893662712035,5.783982564622858,63.402822569230004,210.23069896388313
"2024-06-17",17.19793062542278,514.8754730543765,6.960800222752412,66.73481845381266,201.1908825301451
"2024-06-18",16.64535078157981,426.5465737005401,9.725175926192081,65.70299482504397,234.1524972325808
"2024-06-19",16.42577589095368,440.6125036830761,11.472251866819411,59.798328875848355,229.26943512568909
"2024-06-20",15.8033549781037,560.0527835979422,7.769701690591851,56.95605631272507,245.00776936851105
"2024-06-21",17.708740756910856,670.563454821499,5.621291108404585,54.117922433708145,196.8355294030787
"2024-06-22",23.172404691830216,716.1022509471862,7.61889797678823,26.998553054180505,120.41303576840465
"2024-06-23",23.786796636464114,646.4865743245825,8.13957969295144,22.94793248394964,95.79519025880488
"2024-06-24",22.035285264356883,691.276830749579,17.085920106717527,34.773804558648,92.56335135949625
"2024-06-25",21.00176950859592,570.4934721561634,9.336477459865874,53.10243222569525,163.14978174987502
"2024-06-26",17.371457920919724,390.5262941746507,8.777261446945152,67.3554977642395,208.51382985790153
"2024-06-27",17.476258784871753,497.1891582919949,5.4097492999644805,61.712275745891525,225.89804579573112
"2024-06-28",16.073735927534933,263.42710336169785,4.824659523149493,69.36076765226366,1204.1263421416559
"2024-06-29",16.435313480799024,285.51342207756153,7.317727899596535,70.54800239059537,-696.5551999475165
"2024-06-30",16.699850524813403,434.4760125347396,7.452792884175672,69.09932745228147,1990.5079773295213
