"fecha","Temperatura","Radiacion Solar","Velocidad del viento","Humedad relativa","Direccion del viento"
"2024-04-01",14.517436264452062,558.480116599351,5.461564472654138,69.98444281826033,218.9235921626935
"2024-04-02",15.68688146493693,540.9160413719864,5.085376934163218,63.670527441596256,1264.0451588308197
"2024-04-03",15.809773556650308,578.593219481893,4.524529429101476,76.00727053159689,191.30516771752883
"2024-04-04",18.35314814214353,539.9437530952765,9.651905164325093,64.00395064648286,-47036.558610552354
"2024-04-05",19.82151658607986,518.7875269163856,13.867639169456695,44.87730214436203,-1015.5696852675557
"2024-04-06",19.14649827812311,288.0527799999751,8.544759721311758,54.36901753860281,1237.0945945926119
"2024-04-07",17.364977969441213,506.08844264539357,8.928494423079535,71.34699398188062,-76558.14010022297
"2024-04-08",15.372809788541767,470.68913552347107,9.102449581104327,75.8418011211868,241.22235769574743
"2024-04-09",15.526402770432252,559.9711580845446,6.775406595608647,55.06254831110972,186.32266527890067
"2024-04-10",17.1689843219931,487.44196439347536,11.129158968391508,43.04405914236806,113.48160235325794
"2024-04-11",19.300274963911416,537.5823181495197,10.85250428290076,38.12163704300895,118.16487153914926
"2024-04-12",16.81464918143748,506.7825923644417,15.905132170310106,46.17113015941585,118.91232896315637
"2024-04-13",19.41756489593902,738.7586152525421,12.272104792314266,44.01306057651619,130.3604045017358
"2024-04-14",19.078442750595908,583.8889465413566,12.263477177779691,43.35658017515226,125.46920298473522
"2024-04-15",20.71368721769378,624.1878788468555,7.656670979087967,45.70827741198165,172.00321285767905
"2024-04-16",21.042023646495917,760.6976744418531,9.886277638810434,60.96003673729338,223.7518542485843
"2024-04-17",16.27081263894473,519.8455289482351,5.497013553433209,75.62625976992973,192.7813958745147
"2024-04-18",16.890461844134045,553.5144577761251,6.087578325566039,72.75386544882534,218.0087314565131
"2024-04-19",17.28089271529038,482.3556051330198,15.727104508450397,62.32044635625356,118.95128374849901
"2024-04-20",14.008588156144807,134.75241815087284,13.147947754285227,68.8166124612332,106.38895904572068
"2024-04-21",16.195602151364955,527.8510298307541,10.284448122769417,60.7072369689998,96.2402968923806
"2024-04-22",16.30820424708565,504.2577981249136,6.963805331807026,65.59365080619865,171.6846728603977
"2024-04-23",17.05311292857047,503.2871616765776,5.294110391578896,68.8027455720068,159.3920733142009
"2024-04-24",17.02699375116457,493.40227311997506,5.97417876826973,56.74461071399559,8010.593331640042
"2024-04-25",16.09687077111901,483.6641069124976,9411.834925476744,66.237144810905,3806.6763288257125
"2024-04-26",15.257398043182354,564.8333859148186,8.09740101418553,63.226889019030544,-5285.551298090044
"2024-04-27",15.4826983668845,533.4453688129518,12.298241111005916,65.25351276351039,235.15202486142832
"2024-04-28",14.879542428048335,637.0242951303567,9.274363592483976,57.642774896375364,227.37432069008142
"2024-04-29",14.461212507601182,611.617013232554,8.745670106061409,59.564053285880576,222.81809075217467
"2024-04-30",15.127015321741306,583.8693794479648,9.74810148892311,63.34695965192754,236.428131353003
