"fecha","Temperatura","Radiacion Solar","Velocidad del viento","Humedad relativa","Direccion del viento"
"2024-03-01",9.452062432017746,261.9825251453796,5.632224094060352,61.718770921296766,-1229.9159321134218
"2024-03-02",11.052304186520518,217.96192393497677,1338.8521295293724,74.82279994605322,447.84573521549606
"2024-03-03",11.489508326754398,271.6386619817019,94.46916831540722,67.44451906807893,5356.978833055754
"2024-03-04",13.375317560158434,206.6468512050639,5.794950536831588,79.89672420209448,2544.381509453556
"2024-03-05",11.787858026091838,155.94847417718,4.57265710742105,66.92312246476337,4439.091756875971
"2024-03-06",12.431719766586752,271.5775510208464,4.855490891497897,65.26819515446618,4112.608188843697
"2024-03-07",11.926012179862157,128.14172363550634,12.860164460979622,74.51355220111523,1413.563256564245
"2024-03-08",11.076954686138013,174.52492797884986,13.595359040935378,76.49040289305891,-24808.020565336716
"2024-03-09",11.5534598854001,82.95604366997192,16.804860315115818,81.63101191033925,239.46789600498488
"2024-03-10",11.430610794574022,5.6025568216361785,14.026065343017267,73.7382457093759,241.56144202839243
"2024-03-11",13.108878733306154,450.49326480387776,6.114958577557179,67.64868058674084,745.3202842490607
"2024-03-12",12.872485642384648,294.5545787756242,8.7138838594394,66.56793796039993,3125.243308324787
"2024-03-13",14.35303745987613,263.95251551147635,8.969783776288512,62.49284926769515,1726.164877270209
"2024-03-14",14.774757071311841,319.07771376725174,3.4987062894631134,75.75454608206614,-2607.063276138298
"2024-03-15",14.662025553121353,313.02640248502024,3.9716396320818332,80.02771884491649,4213.149023605328
"2024-03-16",16.73947188711352,288.0084967163983,6.990046436376337,66.09888689148353,3600.664616640047
"2024-03-17",19.18805697890042,325.6863293037175,8.917638678764279,46.141512564942126,-7084.474388261821
"2024-03-18",17.996138061684807,254.30013682248153,3.5126802247661697,51.30404081989888,143.60405581235048
"2024-03-19",18.63842761665473,409.26899340831267,3.9466862779109757,64.04058289463661,205.91619736416715
"2024-03-20",15.185690633508543,450.09072846678936,7.3653122139433815,73.02187796956318,218.82823373325803
"2024-03-21",14.672182489207996,215.67348100263106,12.80491427229762,73.08075829233016,107.16327245312173
"2024-03-22",16.79560103740686,88.31340635752548,19.626499021134016,61.73114726269126,97.00304364363352
"2024-03-23",18.457811239643043,192.6212400755528,1942.8814716169088,49.79664886570949,102.8605878693216
"2024-03-24",16.54071981188095,123.85629438114906,11.660374498082561,63.70043575602089,102.47975154307497
"2024-03-25",13.772335922973662,128.21747887469562,16.83489833523063,83.5768193709068,192.4347895430888
"2024-03-26",11.267139864444674,489.5223059370671,16.327406485777345,66.8347981684503,257.0085355536102
"2024-03-27",13.60412622192531,287.5877087732773,19233.124768927515,71.90706799738615,245.13678291721462
"2024-03-28",14.514436322324983,257.7670943593527,20.831046516645767,83.62868926330623,211.4500174160983
"2024-03-29",12.486808919999117,348.09285487072236,13.044442303235424,77.99969286137015,216.77109198034555
"2024-03-30",12.075850420463622,124.69444325522845,16.90273399615474,80.41855057797572,227.34076513620772
"2024-03-31",11.116323827352442,62.788321171891134,15.079070988336355,84.36100420733517,233.6245051026966
