"fecha","Temperatura","Radiacion Solar","Velocidad del viento","Humedad relativa","Direccion del viento"
"2024-10-01",14.87258704760944,256.86969443973953,4.98082893255682,54.103148554646765,170.03973583450542
"2024-10-02",14.531050362390767,270.31143746975636,6.084409019255676,62.13739846083454,218.0047073106973
"2024-10-03",14.715580555216404,242.88119143271302,6.133397313247214,65.07776805574107,221.33424553323115
"2024-10-04",14.68620330987308,239.91016491959158,4.254131859614375,65.38373335972993,216.94547854018467
"2024-10-05",14.964790449022097,265.61803329635376,4.645345828447567,64.5420665554212,213.42244297948326
"2024-10-06",14.378122876696859,217.3479901900842,3.551244456709167,64.69035055206216,200.42549068316814
"2024-10-07",13.818058352068386,139.85582898939683,18984.903766279836,66.33701762585281,203.71176521979268
"2024-10-08",14.287810806368743,249.9039645186997,3.712226738960169,62.93272414127636,215.42634700253575
"2024-10-09",13.859574743753393,115.25723186146593,500.7368260399041,66.5924837341187,942.498990593548
"2024-10-10",13.506942349297697,214.48621117776509,3.302464124132908,62.63862798142095,8439.301437461721
"2024-10-11",13.426781868072558,167.58069263792558,5.933393990396361,64.00052050636428,-93.96078657724502
"2024-10-12",13.946499949355836,68.02745686530808,9.398998520267323,67.5075710024829,166.5079212593684
"2024-10-13",14.502383859325471,225.6726331056228,6.206233692527424,61.69923711026654,1043.2358448963475
"2024-10-14",14.398860282518182,221.51089598133194,3.7857010652034595,63.15835221299663,174.34509974086814
"2024-10-15",13.19259209060798,71.14422440830216,10.43948936444758,67.09887127961993,176.33763622051313
"2024-10-16",13.752359091480262,173.5565381587982,10.207249027860211,68.2695470431347,211.39349783115827
"2024-10-17",13.021140535680667,239.27107550066796,8.51579158397621,58.152036711909226,2799.48128375433
"2024-10-18",12.202976076525932,224.4388260255909,4.390627944473176,58.66434886052143,2242.841087794163
"2024-10-19",13.295661641321555,238.26242357232238,3.9640178695646306,61.278280919112994,-9603.362068228955
"2024-10-20",13.566436919353361,228.29590641084536,2.739903738899173,58.13286686686172,166.0442862919167
"2024-10-21",14.693785318901522,241.8229556667142,7.583531952818208,43.38838833425811,104.72208936676056
"2024-10-22",14.078102667558761,216.71383926776193,20820.527423960204,48.20837800075921,103.51054187809598
"2024-10-23",14.105374264998888,229.80918755262286,15.493046457458263,51.534497892447654,102.75910203422181
"2024-10-24",14.484567294066501,207.4324577479714,12.982413674569141,52.74889500325404,112.22333703514698
"2024-10-25",12.902261573809666,178.38503195785054,7.184642718836431,51.622764487213594,189.87774274891777
"2024-10-26",10.35067775341792,184.29385158498394,7.933801144418016,51.055380800603764,223.7209364369152
"2024-10-27",8.382875013532667,28.13910128071941,3.8656501641529033,65.11754969632548,182.926206376738
